dateday,season,year,month,hour,holiday,weekday,workingday,weather_condition,temp,hum,casual,registered,count,temp_group,count_group
2011-01-10,Spring,0,Jan,4,0,Mon,1,Clear/Partly Cloudy,0.1,0.54,1,2,3,Dingin,Rendah
2011-01-10,Spring,0,Jan,5,0,Mon,1,Clear/Partly Cloudy,0.1,0.54,0,3,3,Dingin,Rendah
2011-01-10,Spring,0,Jan,6,0,Mon,1,Clear/Partly Cloudy,0.12,0.5,0,31,31,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,7,0,Mon,1,Clear/Partly Cloudy,0.12,0.5,2,75,77,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,8,0,Mon,1,Misty/Cloudy,0.12,0.5,4,184,188,Dingin,
2011-01-10,Spring,0,Jan,9,0,Mon,1,Misty/Cloudy,0.14,0.5,2,92,94,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,10,0,Mon,1,Misty/Cloudy,0.14,0.5,0,31,31,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,11,0,Mon,1,Misty/Cloudy,0.16,0.47,2,28,30,Dingin,Tinggi
2011-01-10,Spring,0,Jan,12,0,Mon,1,Misty/Cloudy,0.2,0.4,5,47,52,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,13,0,Mon,1,Misty/Cloudy,0.2,0.4,4,50,54,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,14,0,Mon,1,Misty/Cloudy,0.2,0.4,0,47,47,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,15,0,Mon,1,Misty/Cloudy,0.2,0.4,2,43,45,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,16,0,Mon,1,Clear/Partly Cloudy,0.2,0.4,4,70,74,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,17,0,Mon,1,Clear/Partly Cloudy,0.2,0.4,4,174,178,Dingin,
2011-01-10,Spring,0,Jan,18,0,Mon,1,Clear/Partly Cloudy,0.2,0.4,1,154,155,Dingin,
2011-01-10,Spring,0,Jan,19,0,Mon,1,Clear/Partly Cloudy,0.16,0.47,3,92,95,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,20,0,Mon,1,Clear/Partly Cloudy,0.16,0.5,1,73,74,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,21,0,Mon,1,Clear/Partly Cloudy,0.14,0.59,1,37,38,Dingin,Sangat Tinggi
2011-01-10,Spring,0,Jan,22,0,Mon,1,Clear/Partly Cloudy,0.14,0.59,2,22,24,Dingin,Tinggi
2011-01-10,Spring,0,Jan,23,0,Mon,1,Clear/Partly Cloudy,0.14,0.59,0,18,18,Dingin,Sedang
2011-01-11,Spring,0,Jan,0,0,Tue,1,Clear/Partly Cloudy,0.14,0.59,2,10,12,Dingin,Sedang
2011-01-11,Spring,0,Jan,1,0,Tue,1,Clear/Partly Cloudy,0.14,0.59,0,3,3,Dingin,Rendah
2011-01-11,Spring,0,Jan,2,0,Tue,1,Misty/Cloudy,0.16,0.55,0,3,3,Dingin,Rendah
2011-01-11,Spring,0,Jan,5,0,Tue,1,Misty/Cloudy,0.16,0.55,0,6,6,Dingin,Rendah
2011-01-11,Spring,0,Jan,6,0,Tue,1,Misty/Cloudy,0.16,0.55,0,27,27,Dingin,Tinggi
2011-01-11,Spring,0,Jan,7,0,Tue,1,Misty/Cloudy,0.16,0.55,2,97,99,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,8,0,Tue,1,Misty/Cloudy,0.18,0.51,3,214,217,Dingin,
2011-01-11,Spring,0,Jan,9,0,Tue,1,Misty/Cloudy,0.18,0.51,3,127,130,Dingin,
2011-01-11,Spring,0,Jan,10,0,Tue,1,Misty/Cloudy,0.2,0.51,3,51,54,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,11,0,Tue,1,Misty/Cloudy,0.2,0.47,4,31,35,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,12,0,Tue,1,Misty/Cloudy,0.2,0.51,2,55,57,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,13,0,Tue,1,Misty/Cloudy,0.2,0.59,6,46,52,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,14,0,Tue,1,Misty/Cloudy,0.2,0.59,3,60,63,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,15,0,Tue,1,Misty/Cloudy,0.16,0.8,2,45,47,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,16,0,Tue,1,Misty/Cloudy,0.16,0.86,4,72,76,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,17,0,Tue,1,Misty/Cloudy,0.16,0.86,6,130,136,Dingin,
2011-01-11,Spring,0,Jan,18,0,Tue,1,Light Snow/Rain,0.16,0.93,1,94,95,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,19,0,Tue,1,Light Snow/Rain,0.16,0.93,0,51,51,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,20,0,Tue,1,Light Snow/Rain,0.16,0.93,0,32,32,Dingin,Sangat Tinggi
2011-01-11,Spring,0,Jan,21,0,Tue,1,Light Snow/Rain,0.16,0.86,0,20,20,Dingin,Sedang
2011-01-11,Spring,0,Jan,22,0,Tue,1,Light Snow/Rain,0.16,0.93,1,28,29,Dingin,Tinggi
2011-01-11,Spring,0,Jan,23,0,Tue,1,Light Snow/Rain,0.16,0.93,1,18,19,Dingin,Sedang
2011-01-12,Spring,0,Jan,0,0,Wed,1,Misty/Cloudy,0.16,0.86,0,7,7,Dingin,Rendah
2011-01-12,Spring,0,Jan,1,0,Wed,1,Misty/Cloudy,0.16,0.86,0,6,6,Dingin,Rendah
2011-01-12,Spring,0,Jan,2,0,Wed,1,Clear/Partly Cloudy,0.14,0.86,0,1,1,Dingin,Rendah
2011-01-12,Spring,0,Jan,5,0,Wed,1,Clear/Partly Cloudy,0.14,0.86,0,5,5,Dingin,Rendah
2011-01-12,Spring,0,Jan,6,0,Wed,1,Clear/Partly Cloudy,0.12,0.93,0,16,16,Dingin,Sedang
2011-01-12,Spring,0,Jan,7,0,Wed,1,Clear/Partly Cloudy,0.14,0.69,0,54,54,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,8,0,Wed,1,Clear/Partly Cloudy,0.16,0.59,3,125,128,Dingin,
2011-01-12,Spring,0,Jan,9,0,Wed,1,Clear/Partly Cloudy,0.16,0.59,3,78,81,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,10,0,Wed,1,Clear/Partly Cloudy,0.18,0.55,0,39,39,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,11,0,Wed,1,Clear/Partly Cloudy,0.2,0.51,3,32,35,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,12,0,Wed,1,Clear/Partly Cloudy,0.2,0.47,3,52,55,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,13,0,Wed,1,Clear/Partly Cloudy,0.22,0.44,0,49,49,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,14,0,Wed,1,Clear/Partly Cloudy,0.2,0.47,0,44,44,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,15,0,Wed,1,Clear/Partly Cloudy,0.2,0.47,1,48,49,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,16,0,Wed,1,Clear/Partly Cloudy,0.22,0.44,5,63,68,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,17,0,Wed,1,Clear/Partly Cloudy,0.2,0.47,0,139,139,Dingin,
2011-01-12,Spring,0,Jan,18,0,Wed,1,Clear/Partly Cloudy,0.2,0.47,2,135,137,Dingin,
2011-01-12,Spring,0,Jan,19,0,Wed,1,Clear/Partly Cloudy,0.18,0.47,1,82,83,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,20,0,Wed,1,Clear/Partly Cloudy,0.16,0.5,2,54,56,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,21,0,Wed,1,Clear/Partly Cloudy,0.16,0.55,0,57,57,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,22,0,Wed,1,Clear/Partly Cloudy,0.16,0.55,1,32,33,Dingin,Sangat Tinggi
2011-01-12,Spring,0,Jan,23,0,Wed,1,Clear/Partly Cloudy,0.14,0.59,1,19,20,Dingin,Sedang
2011-01-13,Spring,0,Jan,0,0,Thu,1,Clear/Partly Cloudy,0.14,0.59,1,6,7,Dingin,Rendah
2011-01-13,Spring,0,Jan,1,0,Thu,1,Clear/Partly Cloudy,0.14,0.5,0,2,2,Dingin,Rendah
2011-01-13,Spring,0,Jan,2,0,Thu,1,Clear/Partly Cloudy,0.14,0.5,0,2,2,Dingin,Rendah
2011-01-13,Spring,0,Jan,3,0,Thu,1,Clear/Partly Cloudy,0.14,0.5,0,3,3,Dingin,Rendah
2011-01-13,Spring,0,Jan,4,0,Thu,1,Clear/Partly Cloudy,0.14,0.5,0,4,4,Dingin,Rendah
2011-01-13,Spring,0,Jan,5,0,Thu,1,Clear/Partly Cloudy,0.14,0.5,0,3,3,Dingin,Rendah
2011-01-13,Spring,0,Jan,6,0,Thu,1,Clear/Partly Cloudy,0.12,0.54,0,28,28,Dingin,Tinggi
2011-01-13,Spring,0,Jan,7,0,Thu,1,Clear/Partly Cloudy,0.12,0.54,0,72,72,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,8,0,Thu,1,Clear/Partly Cloudy,0.14,0.5,5,197,202,Dingin,
2011-01-13,Spring,0,Jan,9,0,Thu,1,Clear/Partly Cloudy,0.14,0.5,2,137,139,Dingin,
2011-01-13,Spring,0,Jan,10,0,Thu,1,Misty/Cloudy,0.16,0.5,2,36,38,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,11,0,Thu,1,Misty/Cloudy,0.2,0.44,4,33,37,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,12,0,Thu,1,Clear/Partly Cloudy,0.2,0.44,3,49,52,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,13,0,Thu,1,Clear/Partly Cloudy,0.22,0.41,2,81,83,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,14,0,Thu,1,Clear/Partly Cloudy,0.22,0.41,3,39,42,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,15,0,Thu,1,Clear/Partly Cloudy,0.24,0.38,5,55,60,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,16,0,Thu,1,Clear/Partly Cloudy,0.24,0.38,2,76,78,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,17,0,Thu,1,Clear/Partly Cloudy,0.2,0.4,4,158,162,Dingin,
2011-01-13,Spring,0,Jan,18,0,Thu,1,Clear/Partly Cloudy,0.2,0.4,3,141,144,Dingin,
2011-01-13,Spring,0,Jan,19,0,Thu,1,Clear/Partly Cloudy,0.16,0.47,1,98,99,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,20,0,Thu,1,Clear/Partly Cloudy,0.16,0.47,0,64,64,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,21,0,Thu,1,Clear/Partly Cloudy,0.14,0.46,0,40,40,Dingin,Sangat Tinggi
2011-01-13,Spring,0,Jan,22,0,Thu,1,Clear/Partly Cloudy,0.14,0.46,0,30,30,Dingin,Tinggi
2011-01-13,Spring,0,Jan,23,0,Thu,1,Clear/Partly Cloudy,0.12,0.5,1,14,15,Dingin,Sedang
2011-01-14,Spring,0,Jan,0,0,Fri,1,Clear/Partly Cloudy,0.12,0.5,0,14,14,Dingin,Sedang
2011-01-14,Spring,0,Jan,1,0,Fri,1,Clear/Partly Cloudy,0.1,0.54,0,5,5,Dingin,Rendah
2011-01-14,Spring,0,Jan,2,0,Fri,1,Clear/Partly Cloudy,0.1,0.54,0,1,1,Dingin,Rendah
2011-01-14,Spring,0,Jan,3,0,Fri,1,Clear/Partly Cloudy,0.1,0.54,0,1,1,Dingin,Rendah
2011-01-14,Spring,0,Jan,5,0,Fri,1,Clear/Partly Cloudy,0.1,0.54,0,8,8,Dingin,Rendah
2011-01-14,Spring,0,Jan,6,0,Fri,1,Clear/Partly Cloudy,0.1,0.54,0,17,17,Dingin,Sedang
2011-01-14,Spring,0,Jan,7,0,Fri,1,Clear/Partly Cloudy,0.1,0.74,0,70,70,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,8,0,Fri,1,Clear/Partly Cloudy,0.12,0.68,2,156,158,Dingin,
2011-01-14,Spring,0,Jan,9,0,Fri,1,Clear/Partly Cloudy,0.14,0.69,0,117,117,Dingin,
2011-01-14,Spring,0,Jan,10,0,Fri,1,Clear/Partly Cloudy,0.18,0.55,4,40,44,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,11,0,Fri,1,Clear/Partly Cloudy,0.18,0.51,6,47,53,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,12,0,Fri,1,Clear/Partly Cloudy,0.2,0.44,2,59,61,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,13,0,Fri,1,Clear/Partly Cloudy,0.22,0.37,4,73,77,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,14,0,Fri,1,Clear/Partly Cloudy,0.22,0.41,5,59,64,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,15,0,Fri,1,Clear/Partly Cloudy,0.24,0.38,9,59,68,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,16,0,Fri,1,Clear/Partly Cloudy,0.22,0.41,3,87,90,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,17,0,Fri,1,Clear/Partly Cloudy,0.22,0.41,4,155,159,Dingin,
2011-01-14,Spring,0,Jan,18,0,Fri,1,Clear/Partly Cloudy,0.2,0.47,5,134,139,Dingin,
2011-01-14,Spring,0,Jan,19,0,Fri,1,Clear/Partly Cloudy,0.16,0.59,3,89,92,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,20,0,Fri,1,Clear/Partly Cloudy,0.18,0.59,0,68,68,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,21,0,Fri,1,Clear/Partly Cloudy,0.16,0.69,4,48,52,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,22,0,Fri,1,Misty/Cloudy,0.16,0.69,2,34,36,Dingin,Sangat Tinggi
2011-01-14,Spring,0,Jan,23,0,Fri,1,Misty/Cloudy,0.18,0.55,1,26,27,Dingin,Tinggi
2011-01-15,Spring,0,Jan,0,0,Sat,0,Clear/Partly Cloudy,0.18,0.55,3,25,28,Dingin,Tinggi
2011-01-15,Spring,0,Jan,1,0,Sat,0,Misty/Cloudy,0.16,0.59,2,18,20,Dingin,Sedang
2011-01-15,Spring,0,Jan,2,0,Sat,0,Misty/Cloudy,0.16,0.59,0,12,12,Dingin,Sedang
2011-01-15,Spring,0,Jan,3,0,Sat,0,Misty/Cloudy,0.16,0.59,1,7,8,Dingin,Rendah
2011-01-15,Spring,0,Jan,4,0,Sat,0,Misty/Cloudy,0.16,0.59,0,5,5,Dingin,Rendah
2011-01-15,Spring,0,Jan,5,0,Sat,0,Clear/Partly Cloudy,0.16,0.59,0,1,1,Dingin,Rendah
2011-01-15,Spring,0,Jan,6,0,Sat,0,Clear/Partly Cloudy,0.14,0.63,1,2,3,Dingin,Rendah
2011-01-15,Spring,0,Jan,7,0,Sat,0,Clear/Partly Cloudy,0.14,0.63,1,9,10,Dingin,Rendah
2011-01-15,Spring,0,Jan,8,0,Sat,0,Clear/Partly Cloudy,0.14,0.63,1,22,23,Dingin,Tinggi
2011-01-15,Spring,0,Jan,9,0,Sat,0,Clear/Partly Cloudy,0.16,0.64,2,31,33,Dingin,Sangat Tinggi
2011-01-15,Spring,0,Jan,10,0,Sat,0,Clear/Partly Cloudy,0.18,0.59,2,57,59,Dingin,Sangat Tinggi
2011-01-15,Spring,0,Jan,11,0,Sat,0,Clear/Partly Cloudy,0.2,0.55,18,54,72,Dingin,Sangat Tinggi
2011-01-15,Spring,0,Jan,12,0,Sat,0,Clear/Partly Cloudy,0.24,0.48,15,74,89,Dingin,Sangat Tinggi
2011-01-15,Spring,0,Jan,13,0,Sat,0,Clear/Partly Cloudy,0.28,0.38,21,80,101,Dingin,
2011-01-15,Spring,0,Jan,14,0,Sat,0,Clear/Partly Cloudy,0.3,0.39,26,92,118,Dingin,
2011-01-15,Spring,0,Jan,15,0,Sat,0,Misty/Cloudy,0.32,0.36,21,108,129,Sedang,
2011-01-15,Spring,0,Jan,16,0,Sat,0,Misty/Cloudy,0.34,0.34,33,95,128,Sedang,
2011-01-15,Spring,0,Jan,17,0,Sat,0,Misty/Cloudy,0.32,0.36,29,54,83,Sedang,Sangat Tinggi
2011-01-15,Spring,0,Jan,18,0,Sat,0,Misty/Cloudy,0.3,0.45,15,69,84,Dingin,Sangat Tinggi
2011-01-15,Spring,0,Jan,19,0,Sat,0,Misty/Cloudy,0.32,0.39,14,60,74,Sedang,Sangat Tinggi
2011-01-15,Spring,0,Jan,20,0,Sat,0,Misty/Cloudy,0.32,0.39,6,35,41,Sedang,Sangat Tinggi
2011-01-15,Spring,0,Jan,21,0,Sat,0,Misty/Cloudy,0.32,0.39,6,51,57,Sedang,Sangat Tinggi
2011-01-15,Spring,0,Jan,22,0,Sat,0,Misty/Cloudy,0.3,0.42,0,26,26,Dingin,Tinggi
2011-01-15,Spring,0,Jan,23,0,Sat,0,Clear/Partly Cloudy,0.3,0.45,5,39,44,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,0,0,Sun,0,Clear/Partly Cloudy,0.26,0.56,6,33,39,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,1,0,Sun,0,Clear/Partly Cloudy,0.26,0.56,4,19,23,Dingin,Tinggi
2011-01-16,Spring,0,Jan,2,0,Sun,0,Clear/Partly Cloudy,0.26,0.56,3,13,16,Dingin,Sedang
2011-01-16,Spring,0,Jan,3,0,Sun,0,Clear/Partly Cloudy,0.22,0.69,9,6,15,Dingin,Sedang
2011-01-16,Spring,0,Jan,4,0,Sun,0,Clear/Partly Cloudy,0.26,0.56,0,1,1,Dingin,Rendah
2011-01-16,Spring,0,Jan,5,0,Sun,0,Misty/Cloudy,0.26,0.56,1,1,2,Dingin,Rendah
2011-01-16,Spring,0,Jan,6,0,Sun,0,Misty/Cloudy,0.26,0.56,0,1,1,Dingin,Rendah
2011-01-16,Spring,0,Jan,7,0,Sun,0,Misty/Cloudy,0.24,0.56,0,3,3,Dingin,Rendah
2011-01-16,Spring,0,Jan,8,0,Sun,0,Clear/Partly Cloudy,0.22,0.55,0,18,18,Dingin,Sedang
2011-01-16,Spring,0,Jan,9,0,Sun,0,Clear/Partly Cloudy,0.22,0.51,3,29,32,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,10,0,Sun,0,Clear/Partly Cloudy,0.22,0.51,8,71,79,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,11,0,Sun,0,Clear/Partly Cloudy,0.24,0.44,23,70,93,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,12,0,Sun,0,Clear/Partly Cloudy,0.24,0.41,29,75,104,Dingin,
2011-01-16,Spring,0,Jan,13,0,Sun,0,Clear/Partly Cloudy,0.26,0.35,23,95,118,Dingin,
2011-01-16,Spring,0,Jan,14,0,Sun,0,Clear/Partly Cloudy,0.28,0.36,22,69,91,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,15,0,Sun,0,Clear/Partly Cloudy,0.26,0.38,35,78,113,Dingin,
2011-01-16,Spring,0,Jan,16,0,Sun,0,Clear/Partly Cloudy,0.24,0.38,22,77,99,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,17,0,Sun,0,Clear/Partly Cloudy,0.22,0.37,23,82,105,Dingin,
2011-01-16,Spring,0,Jan,18,0,Sun,0,Clear/Partly Cloudy,0.2,0.4,11,56,67,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,19,0,Sun,0,Clear/Partly Cloudy,0.18,0.47,14,47,61,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,20,0,Sun,0,Clear/Partly Cloudy,0.18,0.47,7,50,57,Dingin,Sangat Tinggi
2011-01-16,Spring,0,Jan,21,0,Sun,0,Clear/Partly Cloudy,0.18,0.51,6,22,28,Dingin,Tinggi
2011-01-16,Spring,0,Jan,22,0,Sun,0,Misty/Cloudy,0.2,0.49,2,19,21,Dingin,Tinggi
2011-01-16,Spring,0,Jan,23,0,Sun,0,Misty/Cloudy,0.2,0.4,0,18,18,Dingin,Sedang
2011-01-17,Spring,0,Jan,0,1,Mon,0,Misty/Cloudy,0.2,0.47,1,16,17,Dingin,Sedang
2011-01-17,Spring,0,Jan,1,1,Mon,0,Misty/Cloudy,0.2,0.44,1,15,16,Dingin,Sedang
2011-01-17,Spring,0,Jan,2,1,Mon,0,Misty/Cloudy,0.18,0.43,0,8,8,Dingin,Rendah
2011-01-17,Spring,0,Jan,3,1,Mon,0,Misty/Cloudy,0.18,0.43,0,2,2,Dingin,Rendah
2011-01-17,Spring,0,Jan,4,1,Mon,0,Misty/Cloudy,0.18,0.43,1,2,3,Dingin,Rendah
2011-01-17,Spring,0,Jan,5,1,Mon,0,Misty/Cloudy,0.18,0.43,0,1,1,Dingin,Rendah
2011-01-17,Spring,0,Jan,6,1,Mon,0,Misty/Cloudy,0.18,0.43,0,5,5,Dingin,Rendah
2011-01-17,Spring,0,Jan,7,1,Mon,0,Misty/Cloudy,0.16,0.5,4,9,13,Dingin,Sedang
2011-01-17,Spring,0,Jan,8,1,Mon,0,Misty/Cloudy,0.16,0.47,3,30,33,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,9,1,Mon,0,Misty/Cloudy,0.16,0.47,8,39,47,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,10,1,Mon,0,Misty/Cloudy,0.16,0.5,7,50,57,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,11,1,Mon,0,Misty/Cloudy,0.16,0.55,9,55,64,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,12,1,Mon,0,Misty/Cloudy,0.18,0.47,10,70,80,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,13,1,Mon,0,Misty/Cloudy,0.18,0.47,13,80,93,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,14,1,Mon,0,Misty/Cloudy,0.18,0.43,12,74,86,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,15,1,Mon,0,Misty/Cloudy,0.2,0.47,21,72,93,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,16,1,Mon,0,Misty/Cloudy,0.2,0.47,6,76,82,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,17,1,Mon,0,Clear/Partly Cloudy,0.2,0.51,4,67,71,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,18,1,Mon,0,Misty/Cloudy,0.18,0.55,7,85,92,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,19,1,Mon,0,Light Snow/Rain,0.18,0.59,2,58,60,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,20,1,Mon,0,Light Snow/Rain,0.16,0.8,4,29,33,Dingin,Sangat Tinggi
2011-01-17,Spring,0,Jan,21,1,Mon,0,Light Snow/Rain,0.16,0.8,3,24,27,Dingin,Tinggi
2011-01-17,Spring,0,Jan,22,1,Mon,0,Light Snow/Rain,0.14,0.93,0,13,13,Dingin,Sedang
2011-01-17,Spring,0,Jan,23,1,Mon,0,Light Snow/Rain,0.16,0.86,1,3,4,Dingin,Rendah
2011-01-18,Spring,0,Jan,12,0,Tue,1,Misty/Cloudy,0.2,0.86,0,3,3,Dingin,Rendah
2011-01-18,Spring,0,Jan,13,0,Tue,1,Misty/Cloudy,0.2,0.86,0,22,22,Dingin,Tinggi
2011-01-18,Spring,0,Jan,14,0,Tue,1,Misty/Cloudy,0.22,0.8,2,26,28,Dingin,Tinggi
2011-01-18,Spring,0,Jan,15,0,Tue,1,Misty/Cloudy,0.22,0.87,3,32,35,Dingin,Sangat Tinggi
2011-01-18,Spring,0,Jan,16,0,Tue,1,Misty/Cloudy,0.22,0.87,0,61,61,Dingin,Sangat Tinggi
2011-01-18,Spring,0,Jan,17,0,Tue,1,Misty/Cloudy,0.22,0.82,1,124,125,Dingin,
2011-01-18,Spring,0,Jan,18,0,Tue,1,Misty/Cloudy,0.22,0.8,1,132,133,Dingin,
2011-01-18,Spring,0,Jan,19,0,Tue,1,Misty/Cloudy,0.22,0.8,1,98,99,Dingin,Sangat Tinggi
2011-01-18,Spring,0,Jan,20,0,Tue,1,Misty/Cloudy,0.22,0.87,0,83,83,Dingin,Sangat Tinggi
2011-01-18,Spring,0,Jan,21,0,Tue,1,Misty/Cloudy,0.22,0.93,0,41,41,Dingin,Sangat Tinggi
2011-01-18,Spring,0,Jan,22,0,Tue,1,Misty/Cloudy,0.22,0.93,0,33,33,Dingin,Sangat Tinggi
2011-01-18,Spring,0,Jan,23,0,Tue,1,Misty/Cloudy,0.22,0.93,1,19,20,Dingin,Sedang
2011-01-19,Spring,0,Jan,0,0,Wed,1,Misty/Cloudy,0.22,0.93,0,3,3,Dingin,Rendah
2011-01-19,Spring,0,Jan,1,0,Wed,1,Light Snow/Rain,0.22,0.93,1,6,7,Dingin,Rendah
2011-01-19,Spring,0,Jan,2,0,Wed,1,Light Snow/Rain,0.22,0.93,0,3,3,Dingin,Rendah
2011-01-19,Spring,0,Jan,4,0,Wed,1,Light Snow/Rain,0.22,0.93,1,1,2,Dingin,Rendah
2011-01-19,Spring,0,Jan,5,0,Wed,1,Misty/Cloudy,0.22,0.93,0,7,7,Dingin,Rendah
2011-01-19,Spring,0,Jan,6,0,Wed,1,Misty/Cloudy,0.22,0.93,0,32,32,Dingin,Sangat Tinggi
2011-01-19,Spring,0,Jan,7,0,Wed,1,Misty/Cloudy,0.24,0.92,1,89,90,Dingin,Sangat Tinggi
2011-01-19,Spring,0,Jan,8,0,Wed,1,Misty/Cloudy,0.24,0.93,1,196,197,Dingin,
2011-01-19,Spring,0,Jan,9,0,Wed,1,Misty/Cloudy,0.24,0.93,2,107,109,Dingin,
2011-01-19,Spring,0,Jan,10,0,Wed,1,Misty/Cloudy,0.26,0.93,1,46,47,Dingin,Sangat Tinggi
2011-01-19,Spring,0,Jan,11,0,Wed,1,Misty/Cloudy,0.28,0.87,5,47,52,Dingin,Sangat Tinggi
2011-01-19,Spring,0,Jan,12,0,Wed,1,Misty/Cloudy,0.3,0.81,5,65,70,Dingin,Sangat Tinggi
2011-01-19,Spring,0,Jan,13,0,Wed,1,Clear/Partly Cloudy,0.4,0.62,11,67,78,Sedang,Sangat Tinggi
2011-01-19,Spring,0,Jan,14,0,Wed,1,Clear/Partly Cloudy,0.4,0.58,7,68,75,Sedang,Sangat Tinggi
2011-01-19,Spring,0,Jan,15,0,Wed,1,Clear/Partly Cloudy,0.4,0.54,4,78,82,Sedang,Sangat Tinggi
2011-01-19,Spring,0,Jan,16,0,Wed,1,Clear/Partly Cloudy,0.38,0.58,10,94,104,Sedang,
2011-01-19,Spring,0,Jan,17,0,Wed,1,Clear/Partly Cloudy,0.36,0.57,7,190,197,Sedang,
2011-01-19,Spring,0,Jan,18,0,Wed,1,Clear/Partly Cloudy,0.34,0.61,5,156,161,Sedang,
2011-01-19,Spring,0,Jan,19,0,Wed,1,Clear/Partly Cloudy,0.32,0.57,4,108,112,Sedang,
2011-01-19,Spring,0,Jan,20,0,Wed,1,Clear/Partly Cloudy,0.32,0.49,2,74,76,Sedang,Sangat Tinggi
